5117,师傅 上门 说 收费 死活 不肯 提前 说 钱 总说 家 到家
5120,京东 说 材料 忽悠 材料费 远远 大于 京东 介绍 材料 费用 自带 挂勾 挂勾 一块 破 铁皮 50 元 材料费 搞 400 元 价 买个 国产 热水器 京东 说 材料费 太 坑人 太 坑人
5122,老房子 没地线 只能 退货
5123,听说 热 水壶 送
5137,没用 评价
5154,外国 企业 死心眼 我家 地漏 说 安 说 签字 自负 责任 不行 想 省点 安装费
5163,安装 师傅 满意 热水器 满意 送货 物流 素质 很差 约 时间 拖 小时 喝 酒 酒气 很大 热水器 放到 楼下 走 投诉 浴巾 弄脏了 售后 发 一条 没理由 好评
5170,昨天 送货 安装 比较顺利 热水器 没用 不错 家里 史密斯 果断 选 牌子 安装 材料费 贵 弯头 十几 二十 公分 管子 300 坑人
5175,安装 安装费 240 自备 角阀 情况 贵
5193,挺不错 爸妈
5200,史密斯 店大欺客 安装 师傅 约 下午 三点 说 点到 点 说 点到 点 说 点到 电话 问 说 点 别来 电话 问 非承重墙 要收 500 块钱 安装费 玩意 气死我了
5204,京东 太坑 小心 买错 型号 更换 做生意 再也不会 京东 购买 东西 越来越 差 客服 服务态度 差 说 不行 不行 不行 做 电商 垃圾 一千多块 钱 东西 浪费 有没有 顾客 着想 说 扣点 钱 帮 换个 合适 型号 不行 买 东西 更换 售后 企业 做 投诉
5208,外地 安装 太 差 史密斯 投诉 完 瞎 要价 米管 没什么 弯头 总算 490 太坑 全国 联保 全国 安装
5234,kokokokokokokokokokokoko
5239,售后 太 黑 总共 收 430 安装费 80 上门 费 口口声声 说 免费 安装 投诉 人来 骂人 心 真心 用不起
5244,安装 材料费 太高
5245,安装费 370 块 大洋 说
5246,安装 人员 实在 太 恐怖 收费 讨价 换件 京东 买 家电 头 遇见 恶心 安装 人员 京东 里
5259,热水器 物流 服务
5266,..........................................
5272,没用 送货 安装 服务态度
5279,aweqeqeqweqwewqeqwe
5281,星期 感觉 暂时 发现
5292,未 安装 .....
5321,感觉 2499 活动 买
5346,东西 真不错 便宜 买时 尺寸 导致 装上 打开 窗户 只能 退货
5377,双十 一买 一个多月
5380,未 拆装 家装 囤货
5408,热水器 上门 安装 一笔 费用 感觉 坑 收 块钱 上门 师傅 列 一堆 清单 签名 确认 安装 不装 郁闷 安装 收费 太贵 满意
5421,双十 一给 家里 买 没装
5431,haohgfhbf3343cxcxdsxc
5451,感觉 热水器 品牌 贵
5476,安装费 贵 四百 自备 安装 材料 收 安装费 每米 六块钱 安装费 安装 管子 每米 八块 费用 说 质保 卖 热水器 卖 管材 不用 史密斯 自来水管 道 有没有 质保
5486,热水器 名牌
5497,装修 囤货 未 开封 未完待续
5499,还行 帮人 买
5541,网购 电视广告 买
5543,大牌
5578,.............................
5582,看着 挺 没用 ao 实力
5583,二个月 ....
5592,双十 一买 送货 慢 理解 无语 放到 电梯 走 态度 不怎么样
5605,又快又好
5618,挺好用 买
5627,东西 确实 物有所值 安装 师傅 特别 一会 装完 厨宝 一共 收 贵
5633,服务 真的
5651,新买 AOSmith 感觉
5668,收费 单子 上门服务 不错 试
5741,60 升 口之家 功能 买 第二次 买 史密斯 热水器 家里 年 n 新增 装修 中 打算 做 异形 吊顶 先 热水器 装上
5783,家里 第一款 热水器 史密斯 搬新家 热水器 想到 史密斯
5787,物有所值 装上 试 ok
5828,物流 热水器
5831,出水 很爽
5858,反正 热水器 样子 电 温度
5872,未 安装
5876,家里 原有 燃气 热水器 装 史密斯 电热水器
5883,质量 送货 收费 贵
5914,退 太 换 秀气
5925,拍夕 送 上楼 快递 态度
5932,几天 热水器 真的
5946,滿意 購物 送貨快 安裝 師傅 熱心 負責
5950,好用
5958,好用 耗电 厉害
5971,qwdfghjkl dfghjkl cv
5994,第二件 亲戚 家里 买 同款
5998,没用
6000,买 第三台 好好 装修 时 忘记 弄 两个 进 出水口 成 难看 画面 办法 机子
6007,感觉 热水器
6032,1913286728 1913286728
6049,热水器
6069,送货 事先 做足 功课 选准 型号 下单 令 失望
6093,温度 掉 勉强 洗 两个
6101,分 分 差评 担心 没想到 烟台 售后 给力 售后 穿 统一 服装 进门 穿鞋 套 安装 先给 做 预算 每一项 耐心 解答 天气 热 小伙子 倒水 喝 说 安装 速度 很快 完 还给 打扫卫生 服务 想 分 难 n 热水器 追评
6102,信
6138,房子 装修
6147,热得 超快 全家人 洗 不用 久
6153,一年 接连 买 史密斯 热水器 贵 东西 真的 挺 好评
6155,安装费 太贵 四百多
6157,单位 买 送货 很快 没用 配件 喷头 不知 实体店
6162,暂时 发现 神 缺点 用后
6174,有待 考验
6183,n 史密斯 贵 点 放心
6189,送货 晚 天才
6208,热水器 不错 只不过 安装费 太贵 热水器 贰仟 六百多 安装费 八百多 实在 贵
6235,品牌 哪好 没用 管子 难看 有点像 垃圾
6236,热水器 送到 态度 打电话 预约 安装 不通 说 送 浴巾 见到 情况
6247,售后 忒 差 天 安装 说 材料 不全 两天 安装 退货
6259,快递 快递
6271,物流 很快 没用 多长时间
6279,安装费 太高 400 五百
6291,上门 安装 服务态度 热水器 说
6294,服务质量 材料费 稍贵 热水器 质量
6296,热水器 忘 照相 接 上线 试 厕所 体积 点
6315,家里 品牌 觉 热水器 史密史
6343,没用 安装费 贵 建议 买 材料
6357,价格比 同事 家买 机械 版 贵 六七百 确实 好看
6371,送货 赶上 雨天 外包装 淋湿 机器 安装 完 没什么 安装 免费 管件 要钱 n 装修 要钱 太 黑 变相 收钱
6376,水热 很快 早 买 50 60 浪费
6389,60 升 很大 款 热水器 标配 混 水阀 家里
6400,加热 时到 54 度 不到 10 分钟 安装 收费 500 多块
6421,评价 太 麻烦 不错
6435,热得快 便宜
6436,还好 刚买 送券
6438,几天 感觉
6443,管子 贵 费电 加热 保温
6452,還沒有
6455,想 放到 楼下 条件 只好 放进 楼上 卫生间 里 不错
6469,安装工人 认真负责
6490,服务到位
6496,热水器 史密斯 牌子
6525,东西 不错 安装费 太贵 足足 花 三百 八块 后悔 死 不用 料 保修 典型 强制 销售
6530,没花 洒 滑水 划
6533,热水器 坑 配件 价钱 找人 安装 装 几条 水管 500
6534,加热 很快 家里 水压 出水量 我妈 说 不爽 用电 比用 煤气 省 下个月 电费 单才
6560,买 降 说 送 礼品 问 却说 送 完
6564,家里 热水器 新买 装 两天 装 送货 态度 实在 太 恶劣 送来 赠品 包装 坏 问 坏 说 拉走 MD 态度
6565,买 完 降价 心痛 价补
6569,装上 高效率
6575,几天 感觉 第一次 热水器 原因 心中 想得 好像 耗电 电热水器 水压 自来水 水压
6576,包装带 弄坏 退
6582,怎么回事 开 热水器 烧焦 味道 水 感觉
6583,我见 牛 逼 公司 约 两天 装 两个 下午 不来 装 退货 说 不行 真实 后悔 第一次 买 耍
6584,.....................
6585,太好了 真的 太好了
6605,想 洗 洗 一洗
6606,失望 热水 持续时间 短 洗着 洗 冷 温度 掉 厉害
6651,安上 没用
6652,号 凌晨 买 降价 500
6674,史密斯 热水器 可以信赖
6687,提前 买 没用 厕所 贴 砖 挂
6703,挺大 安装 师傅 专业 管子 走 挺 没用
6707,挺 配件 贵 几个 弯头 几段 水管 加 一对 挂钩 200 外面 五金店 50
6708,热水器 想要 双十 终于
6753,高大 热水器 功能强大 天天
6756,我会 买
6757,发货 物流 说 电子 发票 不太
6784,Zaaaa
6797,电热水器 史密斯
6857,好用 ................
6922,师傅 规矩 送货
6926,热水 速度 占 地方
6936,热水器 很漂亮 安装 师傅
6940,热水器 温度 稳定
6965,热水器 共买
6976,晒 单有 水壶 希望 食言
6995,放不下 刚刚 有个 用用 冲下澡
7006,服务态度
7008,热水器 装上 师傅 态度 收费 功能
7024,快递 太快 史密斯 补评
7025,刚装
7027,史密斯 电热水器 肯定
7042,超级 网上 专卖店 型号 不太 好用
7049,家里 热水器 换 加热 较慢 洗完 半天 第二个 人才 洗 丝毫 影响 加热
7058,东西 送货 太慢 说好 上午 小时 小时 拖
7065,史密斯 热水器 好用
7069,安装费 太高 ....
7073,未 安装 装修
7087,晚 下手 小时 涨 300
7090,原本 想安 燃气 热水器 条件 具备 该装 电热水器 打算 放在 阳台 安装 师傅 说 只能 安在 浴室 提个醒
7092,安装费 贵 350 安装 单子 写 有用 单子 写 天书 ............. 质量 安装 真心 坑
7094,安装费 415 太黑 太 夸张
7105,广告 说
7108,热水器 热水 速度 很快
7111,喜欢 品牌 选择 后悔 送货 师傅 小时 郁闷
7115,好大 一件 服务质量
7134,装 没用 过后 评价
7142,正口 热水器 物流 我家 邮到 朋友家
7144,还好 还好 还好 还好 还好 还好
7186,只能 说 凑合 n 无语
7187,两千 安装 真 cd 约 不来 一会 说 半小时 一会 说 小时 没来 晚上 说 点 40 说 点半 安装 c 安装 点 40 玩意
7189,库里 放 太久 库里 发过 水 外包装 湿透 弄 说明书 水里 泡 潮湿 环境 中 机子 有没有 影响 失败 购物 经历 库存 很久 货物
7207,热水器 不错 安装工人 素质 太低 提供 配件 畜生 遥控 偷走 垃圾 售后服务 很差 上当
7242,确认 收货 晚
7252,好用 无话可说
7254,没用 买回来 上楼 再用
7257,装修 囤货 未 安装
7262,送货 人员 态度 感觉 小时 小时 不来 送 货 本来 心情 挺 搅和 憋 一肚子火 京东 算是 公司 服务 公司
7270,80 升 尺寸 稍大 一点 办法 只能 退 换 60 升 正好
7277,昨天 刚装 没用 自备 角阀 材料费 224 材料费 太坑
7294,刚刚 到家
7300,热水器 挺
7305,第一次 牌子 热水器 感觉
7308,热水器 水热 很快
7313,感觉 不错 没用
7315,天气 变冷 热水器 水量
7348,还行 还行 还行
7360,行 三人 冬天 差点
7378,外地 房子
7382,售后服务 真的
7398,牌子 热水器 用得久
7406,实体店 便宜 没用 史密斯
7413,装修 没完 未 安装 但用 史密斯 牌子 热水器
7414,没装 感觉
7443,家里 第二次 买 这款 半胆速 热 功能
7448,质量 热得快
7452,质量 热得快 质量 热得快
7461,买 隔天 装 箱子 底部 破 还好 东西 没坏 安装 师傅 专业 安装费 253 块 Ｊ d 脑残 电子 发票 隔 几天 打印
7482,为啥 10 字 数数 够
7483,第一次 送过来 坏 n 提交 京东 第二天 做 退换货 n 浪费 天 时间
7488,昨天 刚装 体会 买 时 80 升 机械 还好
7508,行 外省
7529,第二次 买 一如既往
7549,满意 购物 满意 换货 送货 取货 还收 费用 特别 退 热水器 款 半个 未 账
7554,热水器 送货 挺快
7566,水压 启动 热水器
7586,没用
7589,东西 家里 好几 台 必用
7590,asgfsdfhadrhwhswerh
7604,装上
7605,太大
7610,帮别人 单子 东西
7612,几天 字
7616,送货 晚到 天 安装 师傅 打开 包装 发现 边上 10 公分 装瘪 说装 装上 换 拆装 费用 算 时间 误工 算 只能 自认倒霉
7626,东西 不错 安装费 贵 不算 角阀 350 倒 挺 正规 行业 安装费 赚钱 鄙视 情况 开 孔 说 不用 开 开 职业 水平 鄙视
7636,热水器 看着 不赖 帮 单位 老板 买 接地线 师傅 装好 卸下来 再三 叮嘱 负责
7647,没用 安装 坑 我家 盘龙城 客服 说 我家 武汉市 说 加收 30 块钱 真不知道
7649,送人
7651,GOOOOOOOOOOOOOOOOOOOOOOOOOD
7664,服务 热水器 好用 还会 gou mai
7665,挺好用
7672,依旧会 洗 一半 水 加热 速度 蛮快
7674,行 行 行
7685,热水器 只认 史密斯 买 第四 台
7687,热水器 安装 评价 赠品 太差 不送 不像 介绍 说 高端 大气 上档次 浴巾 包装 塑料袋 破 白色 毛巾 脏 一塌糊涂 太 差 习惯 好评 忍
7690,10 15 日买 元 价格 11 元 京东 太 坑人 赔 差价 安装 糟糕 打开 箱子 机器 支架 购买 材料费 付 372 元 安装 师傅 选择 薄墙 安装 费 材料 墙 薄 怀疑 支撑 发现 安装 师傅 墙上 打洞 我家 墙 打通 我家 厨房 间 橱柜 木板 打通 选择 堵墙 安装 安 气愤 气愤 买个 机器 搞 一肚子气 满意
7694,..........................
7695,80 升 热水器 好用
7707,免费 安装 管子 肯定 不能自己 买 装 量尺寸 收费
7713,安装 材料费 加 贵
7717,第一次 差评 早买 几天 热 水壶 送 这是 营销 模式 花 钱 买 东西 相差 时间 长 几天 送
7719,一款 产品 想 洗 洗
7728,冬天 两个 人洗 绰绰有余 温度 显示 摸不着头脑 七十 跳 三四十 度 水 冷 冷
7747,热水器 加热 效率 高
7780,功能 好好 机械 易 修理 担心 维修 喜欢 插头 防 漏电 D 发热
7801,够 安装 人员 服务态度 安装 材料费 贵
7806,热水器 出水 稳定
7807,在家 白等 无数个 电话 真无语 影响 心情
7811,好用
7836,买
7870,双十 一买 不到 5000
7874,物有所值 物有所值 物有所值
7880,热水器 烧 开水 喝
7889,好值 值值 值值 值值 值值 值值
7907,不錯 挺好用
7919,还好 感觉 洗 温度 掉 用花 洒
7921,热水器 一下子 买 三台 好用 买 七台
7925,装修 备货 用过 买 安装 差
7926,用过 装修 新买
7927,想 买 东西 在乎 售后 感觉 史密斯 服务态度 代表 售后 错
7939,师傅 安装 热水器
7942,热水器 真的 挺不错 多久 希望 广告 所说
7970,很大 气 货运 蛮快
7979,送货 速度 安装 效率高 工作人员 态度 问 答 脑子
8019,热水器 水温 稳定
8028,热水器 买 不爱来 安装 拖
8048,装修 新房子 买 装好 很漂亮 售后 真的 现场 教
8053,送货 家里 油漆 拆开 n
8065,热水器
8067,很赞 热水器
8068,东西 洗 洗 半个世纪
8074,数字 显示 稳定 安装 费用 好贵
8122,没用 装修 追平
8167,热水器
8180,储量 够 三个 洗澡 嘻嘻 n 入 冷水 管和出 热水管 标明
8183,新房 装上 没用 补
8200,买 多月 没用过
8256,先平
8261,机器 工作人员 辛苦
8286,买 史密斯 热水器 贵 点
8313,太大 太 占 空间
8326,售后 客服 安装 收费 贵
8333,感觉 样子
8348,好像 生手 装 两个 腿 长 难看 郁闷死
8351,上门 安装 挺快 安装费 贵 点
8352,安装 没用
8367,买 热水器 原因 点 牌子 用电 峰谷 定时 打折 送货 迟 晒 单迟 返券
8372,电老虎 安装费 太高
8375,热水器 牌子
8388,帮 同事 买 帮 同事 买
8410,.......................
8416,东西 求 分 东西 求 分
8434,新房子 装修 看有 做 活动 买 囤货 中 买 80 升 两千 八百多
8446,没用 阿好
8449,优点 加热 速度 很快 功能 定时 功能 摸索 n n 缺点 太 耗电 口之家 关 机器 显示 电量 平均 度 天 没人 干脆 关掉 n
8454,妈妈 超级 喜欢 安装费 花 800 抢钱 投诉 没用
8458,挺 一段时间 烧 煤气 省
8462,史密斯 热水器 50 升 换 80 升 个头 不小 收 200 支架 钱
8463,安装费 太高 燃油费 弄 170
8471,没用 感觉 不错
8473,sdsdsdsdsdsdsdsdwwdwdddsd
8487,热水器 够 安装费 太贵
8502,收费 太贵 三百多
8510,挺 n
8524,半胆 加热 水温 经常出现 忽冷忽热
8535,电量 费点
8546,ㄧ 感觉 很棒 当初 安装 材料费 貴
8547,够用
8550,安装 材料费 太贵
8551,走管 太烂 逼得 走管
8556,热水器 断电 记忆 功能 断电 时间 恢复 12 点 时间 设置 没用 设定 晚上 点到 11 点烧 热水 小心 断电 人为 关闭 电 自动 定时 恒温 功能 只能 热水器 当成 热水器 花大 价钱 买 地摊货
8557,漏电 几次 修 不好 查不出
8570,热水器 浴巾 收到 差 刀具 延保卡
8583,物超所值
8588,恍恍惚惚 经济界 斤斤计较
8594,几年 前 第一次 购买 不错 质量 出过 老家 父母 房子 装修 买 史密斯 80L 电热水器 感觉 特 换 一套 复式 房子 打算 楼下 燃气 热水器 供水 燃气 供水 速度 楼上 电热水器 供水 坚信 国外品牌 品质
8619,装修 装修 屯货
8647,热水器 老牌子
8661,热水器 安装 师傅
8678,热水器 买 史密斯 专业 热 保温 省 电
8680,冬天 冷水 太冷 烧到 75 度 只能 洗 半个 小时 80L 冬天 老人 洗澡 压力
8698,全 隐蔽 装修 特地 选了 这款 实际操作 年 不见 液晶显示 只能 遥控器 地面 操作 看似 遥控器 不起作用 水温 变化 原先 装上去 时 低峰 加热 模式
8713,机子 买 合适 太棒了
8748,快递 飞快 送货 飞快
8756,没用 贵 不错
8782,zZZZZZZZZZZZZZZZZZZZZZZ
8792,很棒 水 泡澡 够 牌子
8807,好用
8811,史密斯 热水器 小时候 接触 牌子 热水器 根深蒂固 热水器 只认 史密斯 选择 第二家
8813,晒单 形式 史密斯 用不着 晒 n 热 水壶 俗套 一会
8814,好用 棒棒 嗒
8834,方便快捷 方便快捷 方便快捷
8853,好像 不像 说 80 升能 三个 冲凉 用水 费
8864,热水器 水热 很快 n
8868,史密斯 热水器 好用 热水 很快 水温 比较稳定
8876,先装
8878,装好 家装
8879,热水器 安装
8882,安装 确实 很大 送货 师傅 说 家里 5060 够
8897,真够
8899,好用
8931,水量 速热 功能 10 分钟 洗 第二天 热水
8939,东西 安装 师傅 材料费 贵 花 四百 材料费
8975,热水器 很漂亮 加热 省 电
8977,AO 史密斯 热水器 加热 价格比 贵
8985,史密斯 热水器 这套 房子 80L 全家 够
8996,史密斯 热水器 家里 60 升 10 多年 新房 装修 买 80 升 担心 燃气 热水器 安全性 用电 心安 家里 拔电 耗电量 感觉 不高
9013,送货 师傅 负责 扛 楼上
9023,送货 安装 业 没用 到市 准假
9024,物流 不给力 态度 不好
9049,头 下单 第二天 送到 感觉
9052,哈哈哈哈 哈哈哈哈
9056,贴 瓷砖 先晒个
9057,退货 态度
9062,坑 东西 降价 太快 便宜 400 亏死 啊啊啊
9063,功率 全开 3000W 幸亏 厕所 平方 线
9080,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
9085,安装 配件 太贵 弓 女干 市面上 100 多元 配件 要收 300 元多 说 公司 提供 配件 保修 太 气愤
9087,安裝師 傅人 超好 感謝
9114,热水器 家里 10 安 电源 要换 16 安 算 满意 没查 电表 耗电
9123,史密斯 热水器 一如既往 真不错
9130,东西 没用 支架 遥控器 连线 显示屏
9162,热水器 很棒
9164,安装工 垃圾 打电话 第一句 话 说 材料 收费 说 电线 买好 一百个 我家 一看 找 理由 装 说 水电 接到 热水器 旁边 安装 转身 走 爸 两个 装 垃圾 安装工 赚 不到 外快 不装
9175,回老家 运输
9176,快递 差点 送到 楼下 弄
9179,几天 物有所值
9210,热水器 没收 给我发 短信 说 商品 签收 收 无语 中
9213,不好 费电
9214,开箱 检查 买 台 未 开箱 回去 开箱 发现 热水器 说明书 一共 少 四样 东西 售后 已好 几天 无人 问事
9218,品牌 广告 吹得 买 机器 当天 售后服务 人员 现场 态度 恶劣 投诉 电话 负责 投诉 接待 人员 态度 嚣张
9222,说好 买
9237,热水器 没得说 安装费 太贵 距离 收 五百 大洋 塑料 管子 朋友家 按装 金属管 贵
9264,号 实在 太
9278,赶上 搞 活动 自我感觉 便宜 实体店 型号 不太 安装 师傅 负责
9282,房子 装修 试 不到 机 只能 功率 试下 总体 不错
9295,送货 态度 史密斯 安装 人员 负责 装 热水器 负责 电路 找人
9340,先不说 热水器 咋样 单说 服务态度 超好 超好
9361,家里 史密斯 热水器 不错 热水器 那台 好几年 买 一台
9367,刚装 没用 没象 说 配件 高 离谱
9388,好用
9392,挺不错
9411,热水器 售后 安装
9415,店里 款
9424,没用 牌子
9443,一段时间 很棒 半桶 速热 不到 分钟 一家 四口 够用
9446,按装 再评
9485,使用方便
9489,安装 真 费劲 买件 买 来回 折腾 好几遍
9495,一款 机子
9537,性价 不高 活动 时买
9546,安装 前 说 买 要收 200 块 听 火大 投诉 说 收 钱 还好 安装 顺利
9572,性价比 高 一款 热水器
9573,郁闷 下单 搞 活动
9584,热水器 基本功 浴巾 像是 以个 大黑 手印 很脏
9589,角阀 材料 一分钱 没收 看着 不错 没用
9595,未 不错
9598,安装 材料费 收 270 坑
9601,还好
9608,好用
9621,快递 力 热水器
9625,SSSSSSSSSSSSSSSSSSSSSSSSSSS
9643,家庭 买 50l 前天 入宅 客人 洗澡 够 两人用 想起 速热 功能 热
9644,听 品牌 亲戚 介绍 说 牌子 电热水器 家庭 买 50l 两个 厕所 共用 前天 入宅 客人 洗澡 够 两人用 想起 速热 功能 热
9647,质量 加热 分全 胆速 热 半胆速 热 10 分钟 烧
9667,一般般
9686,安装 300 安装费 感觉 安装费 贵
9689,麻烦 填写 10 500 字
9690,送货 麻烦 还好
9693,没用过 感觉 行
9694,名节 不保 攻击 攻击 附加费 公司 公司 发生 gg 大锅饭
9695,热水器 好用 小区 集中供热 安装费 小贵 热水器 水管 直线 1.5 米 距离 阀门 三通 水管 材料 收 500 块 发货 安装 碰到 周折
9699,垃圾 服务 超级 到位 第三方 货 送到 表面 大坑 送货 师傅 申请 换 厂家 证明 换 真的 气死 再也 不选 家
9700,热水器 说 好用 冲着 牌子 n 安装 买好 花洒 完后 想 找 安 一大堆 理由 安 郁闷 差评
