1642,送货 很快 安装 师傅 上门 安装 服务态度 产品质量 加热 一会 很快 热水
1643,goodgood 东西 不错 很快
1644,好用 节能 环保 耐用 大牌
1646,产品 服务 满意
1647,东西 不错 用户 满意
1648,牌子 东西 质量 没得说 安装 师傅 服务周到 态度 超好 热水器 好用
1649,安装 服务 热水器 加热
1650,品牌 好用 喜欢
1651,感觉 不错 工程师 上门 给予 建议 收费
1654,安装 人员 态度 机器 不带 配件 安装 口 留 配件 花钱 我家 安装费
1655,信赖 史密斯
1656,网上 物 热水器 晚上 刚试 很棒 全家人 喜欢
1658,AO 品质 服务 安装 师傅
1659,安装 效果 不错 AO
1660,安装 没用 关注 宝贝
1661,史密斯 东西 不错
1662,电热水器 买好 依然 选择 没错
1663,热水器 加热 送货 安装工人 服务 节能 高效
1664,京东 发货 好快 上午 拍单 下午 送货 安装 服务 说 n 用户 安排 送货 真
1665,热水器 实用 价格 合适 好不容易 买 尺寸
1666,送货 下单 安排 发货 货 送到 师傅 安装 热水器 款式 家人 喜欢 样子 尺寸 符合 愉快 购物
1668,品牌 力量 朋友 史密斯 热水器 选择 史密斯
1669,品牌 质量 信得过 关注
1670,购买 运送 安装 一步 满意 我会 牌子 推荐 朋友
1671,安装 未 到货 时间 接到 安装 师傅 电话 打算 安装
1672,东西 尺寸 外观 不错 物流 力 天内 价格 实惠 性价比 高
1673,拍 热水器 三天 送到 未 开箱 京东 AO 史密斯 货到 当天 史密斯 主动 电话 确认 安装时间
1674,没装 品牌 京东
1675,东西 不错 满意
1679,特价 买 不知 买贵 产品 想象 点 容量 挺大 没用 用后 追加 家 偏远 安装 赞
1681,东西 史密斯 老牌子 质量 保障 外观 霸气 美观 安装 人员 态度 赞
1682,热水器 装好 感觉 不错
1683,品牌 说 下次 还会 买
1684,售后服务 做 东西 安装 师傅 态度 特别 满意
1685,特别 安装 师傅 特别 安装 调试 热心 教 方法 注意事项 史密斯 售后 做 太棒了
1686,送货 挺 很快 安装 挺快
1687,物美价廉 活动 时买 不错 安装 配件 费 希望 算 总价 里 更好
1688,快递 师傅 很赞 评价
1689,不错 终于 买 热水器
1690,10.17 号 安装 安装费 三百多 冬天 冷 装 点
1691,试用 两晚 评价 挺不错 亲戚 实体店 买 网上 贵 几百块 好评 反正 好用 是因为 温度 太高 冷热水 混合 声音 挺大
1692,试用 两晚 评价 挺不错 亲戚 实体店 买 网上 贵 几百块 好评 反正 好用 是因为 温度 太高 冷热水 混合 声音 挺大 n
1693,不错 品牌 配送 速度 超快 昨天晚上 今天下午 点 收到
1694,支持 史密斯 优惠 地道 价格 太棒了
1695,机器 不错 安装 效果 想象 中
1696,挺 服务 到位
1697,质量 不差 价格 按装 费用 太贵 355 元
1698,送货 安装 师傅 没得说
1699,快递 态度 安装 电话 话务员 态度 安装
1701,牌子
1703,满意 热水器 服务 到家
1704,前 几天 收到 货 时间 安装 厂家 主动 电话 提及 预约 安装 事情 时间 安排 安装 师傅 说 安装 五十分钟 约 上午 十点 安装 过程 顺利 家里 小区 安装 上水 冷水 冷水 接头 裂 漏水 师傅 帮 想 办法 找 朋友 帮 想 办法 维修 下午 两点 弄 热水器 管线 师傅 帮忙 设计 安装 家里 厨房 卫生间 热水 太阳能 冲突 互换 安装 烧 热水 水热 挺快 整体 安装 费用 261 元 包括 维修 破裂 管道 接头 好评 好评
1705,我家 AO 史密斯 热水器 质量 值得 信赖 搞 活动 期间 买 一台
1706,值得 信赖 品牌 服务
1707,阿斯 达 飞飞 GHJSRS
1708,同事 推荐 牌子 第一次 感觉 不错 热水 挺快 希望 用久点 广告 做
1709,几个 东西 不错
1710,品牌 性价比 超高 安装 师傅 超级 耐心 技术 棒
1711,热水器 不错 牌子
1712,带回去 父母 外观 送货员 负责
1713,物美价廉 .... 性价比 高
1714,我快 蒙圈 评价 找不着 头 电脑 玩
1715,热 试试 水热 很快 挺 满意
1716,不错 东西 值得 购买 111111
1717,全胆 半胆速 热 感觉 不错
1718,挺 安装 师傅
1719,品牌 值得 信赖
1720,赠品 填 评价 标签 选项 还好
1721,不错
1722,不错 安装 材料费 贵
1723,送货 很快 昨天 下单 到货
1725,史密斯 值得 信赖 品牌 家里 质量 不错
1726,很快 送来 师傅 挺
1727,大小 挺 合适 操作 简单
1728,市场 便宜
1729,品牌 家人 购买 多个 值得 信赖
1730,功能 简单 使用方便 省 电
1731,ET300J 60 电热水器 60 升
1732,信赖 品牌
1733,三九 九五 八五 八五 九五 i
1734,产品 安装 人员 服务 周到 满意
1735,史密斯 不错
1736,史密斯 热水器 不错
1737,送货 提前 打电话 提醒 出发 前 提前 小时 送货 人员 细心 产品质量 家里 装修 好多 东西 京东 买
1738,安装 选择
1739,好用 热水 选择 第二次 购买 给力
1741,一家 三口 半桶 速热 OK
1742,热水器 好用 加热 半桶 烧水 功能 人性化 省电省 时间 物流 力 晚上 第二天 到货 满意
1744,发货 很快 司机 态度 安装 评论
1745,真的 太 价格 优惠 服务 特别 热水器 刚刚 洗完 澡 满意 n
1746,信赖 品牌 放心使用
1747,满意 好评 预想
1749,不错 外观 大气 操作 简单
1750,品牌 高质量 买 放心 舒心 颗星
1751,安装 赞 不错 购物
1752,外观 很漂亮 安装 追加 评论
1754,安装 收费 太贵 两根 60cm 收费 140 元
1755,送货 服务 京东 购买
1756,东西 不错 正品 AO 史密斯 服务 不错
1757,质量 行 售后服务 下次 京东 买
1758,烧水 很快
1759,安装 参数 看着 不错 ................
1761,史密斯 热水器 年 坏过 热水 质量 希望 品质
1762,实用 放心 热水器
1763,不错 宝贝 极棒 品质 极棒 京东 送货员 极棒 安装 服务
1764,老爸 老妈 说 不错
1766,牌子 值得 信赖 加热 速度
1767,冲着 史密斯 牌子 希望 失望 官方 安装 要收 材料费 报价 市面上 高 找 其他人 安装 买 心得 希望 安心
1768,当天 送货 第二天 安装 安装 师傅 态度 耐心 到家 很快 装好 全家人 满意 还会 京东 购物
1769,价格 合适 质量 不错 价格 合适 质量 不错
1770,我家 牌子
1771,安装 人员 态度 挺 东东 不错
1773,质量 不错 中 唯用家 电源 地线 牝 唯 动手 叱 安装 拖 星期 电商 购买 要付 80 元 路费 安装 师傅 不错
1774,大小 合适 正好 塞下
1775,大小 合适 质量 不错
1776,好用 实用 质量 实用 好用 耐用 值得 购买 京东 正品 货到付款 刷卡 发票 售后 保障 京东 选择 出货 物流 送货 服务 包装 质量 性价比 高 省钱 省心 下次 还来 网购 京东 省钱 轻松
1777,装修 备货 安装 有待于 日后 检验
1778,AO 史密斯 品牌 不错 京东 物流 力 上门 安装 师傅 态度 速度 很快 热水器 舒心
1779,小猪 他家 买 貌似 未 希望 好用
1780,实用 热水器 上门 安装 服务 不错
1782,不错 第二次 购买
1783,东西 不错 加热 稍微 慢点
1784,满意 师傅 送货 很快 第一家 送 服务态度
1785,服务 不错 东西 不错
1787,收到 货 忍不住 拍照 产品包装 完整 商场 请 图片
1788,家里 墙 空心砖 担心 安装 安装 师傅 耐心 前期 沟通 到家 很快 装好 安装 费用 便宜 完美 老妈 满意 希望 这台 家里 那台 史密斯 经久耐用
1791,钟爱 品牌
1793,东西 不错 安装 师傅 负责 细心 服务周到
1794,送货 上门服务 速度 安装 细心 周到 师傅 吊顶 弄脏 热水器 塑料袋 套 服务 到位
1795,实用 加热 送货 安装
1797,东西 质量 可靠
1799,装上去 家里 插头 老式 安装 人员 跑 帮 买 接管 帮忙 买 操作界面 比较简单 易懂 牌子 不错
1800,速度 便宜
1801,不错 品牌 值得 信赖
1803,东西 灰常好 超值 信任 京东
1804,热水器 品牌 值得 拥有 值得 信赖
1805,收到 货 质量 超乎 想象 低 价格 买 商品 满意 品牌 售后 态度 物流 没得说
1806,不错 邮递 速度 安装 服务态度 品牌 保证
1807,热水器 热水 安装 师傅 负责 品牌 值得 信赖 好评 好评
1808,热水器 热水 样式 没换 安装 师傅 负责人 品牌 值得 信赖
1809,安装 没用 咋样 不错 服务 到位
1810,不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错
1812,品牌 值得 信赖
1813,买 第二个 热水器 质量 确实 不错 值得 购买
1814,买 第二个 质量 值得 购买
1815,热水器 不错 浴巾
1816,老爷子 买 第一天 送到 货 第二天 早上 安装 师傅 服务态度 实在 太好了 耐心 细致 老爷子 讲解 开关 注意事项 老爷子 坏 说 京东 买个 史密斯 厨宝
1817,家里 购买 史密斯 热水器 二年 感觉 不错 家里 新房子 选择 品牌 实用 服务 特别
1818,周日 到货 周一 安装
1819,周日 到货 周一 安装 试 小区 热水
1822,真的 不错 宝贝
1823,满意 满意 网购 OA 东西 专业
1824,不错 不错 不错 不错 不错
1825,热水器 不错 安装 师傅 不错 管件 贵 点
1826,热水器 安装 服务
1827,收到 货 安装 客服 服务 不错
1829,装修 师傅 到位
1830,不错 热水器 美观 打方 全家人 喜欢 中 放心 购买
1831,挺好用 东西 不错
1832,送货 安装 很快 服务
1834,房子 装修 新装 暂时 还行 希望 用个 10 年 年
1836,好用 安装 稍微 贵 点 三百 九十多 整体 安装
1837,两天 加热 速度 水温 挺 稳定 上门 安装 师傅 服务 不错 赞
1838,朋友 推荐 史密斯 换 热水器 选 牌子 n 先说 送货 安装 京东 配送 十一 长假 依然 第二天 送 预约 安装 n 预约 第二天 安装 人员 我家 安装 麻烦 家里人 懂 购买 史密斯 师傅 特地 跑 一趟 帮 购买 配件 买回来 东西 开有 发票 正规 负责 n 安装 师傅 还给 打扫 干净 离开 服务 真的 很棒 n 说 两天 感受 全桶 加热 两个 人洗 三个 稍 费水 n 加热 很快 耗电 咋样 n 挺 满意
1839,产品 尺寸 丶 正好 适合 家 卫生间 o 多年 史密斯 品牌 值得 信任 售后服务 安装费 低 开心 购物
1841,好用 真心 不错
1842,服务 号 收费 实体店 便宜
1843,商品 送货 师傅 迫不及待 安装 试试
1844,产品 不错 上门 安装 服务 到位 安装 师傅 负责 详细 讲 方法
1846,推荐 购买 加热 很快
1847,安装 师傅 态度 质量
1848,京东 买贵 取消 下单
1851,安装 过程 中 买 万 安装 人员 客气 专业 自备 角阀 直活 接 弯活 接 弯头 生料 购买 安装 人员 水管 架子 安装 费用 63 元 仅供参考
1852,没装 品牌 差
1853,信赖 京东 想 买 电器 异地 买 话 说 热水器 镇 挺 短粗 胖 外面 捎 擦碰 影响 麻烦
1854,奖励
1855,世界 品质 史密斯
1856,老人 装 老人家 满意 n 安装 人员 周到 贴心
1857,第一次 京东 买 电器 买 实体店 看好 多家 价格 网上 实惠 评价 说 不错 买 两台 送货 送到 家 公公 花钱 送到 楼 说 实在 生气 客服 态度 讲 寄 沐 巾 补偿 安装 师傅 态度 好评 没用 品牌 信任 晒个 图 参考
1858,买 两台 新房 入住 品牌 收货 中 愉快 店家 服务 全 分 晒个 单给 做 参考
1859,太 超值 一款
1860,品牌 质量
1861,做工 精细
1862,挺不错 购物
1863,不错 加热 很快 热水 很快
1864,加热 很快 真不错 筒
1865,宝贝 挺 水热 挺快 安装 师傅 服务 挺 全国 服务 热线 态度
1866,热水器 不错 史密斯 品牌
1867,配送 超快
1868,品牌 力量 师傅 态度 一共 350
1869,品牌 力量 看着 挺 师傅 安装 九点
1872,安装 稍后 评价
1873,第一 题 参加 赛跑 追过 名 第几名
1874,安装
1875,AO 史密斯 电热水器 购进 两台 字
1876,公司 买 质量 不错 大气 售后服务 挺不错
1877,结婚 时 选 吏 密斯 依然 信赖 安装 师傅 周到 五星
1878,发货 神速 预约 安装 到位 不错 安装 材料费 小贵
1879,发货 神速 预约 安装 到位 两台 安装 不错 安装 材料费 小贵 一台 228
1880,十年 品质 服务 升级 五星
1881,未 安装 抢先 发言 品牌 品牌 杂牌 外观 品质
1882,好用 确实 好用
1883,实用 信赖 牌子 实体店 便宜
1885,不错
1886,不错
1887,东西 服务 机械 控制 喜欢
1888,京东 配送 服务 不错 AO 史密斯 苏州 安装 服务态度 超差 买 这台 热水器 找人 安装 建议 买 AO 史密斯 产品 社会 这钟 服务 早晚 倒闭
1889,不错 热水器 到货 很快 安装 O 史密斯 牌子 同事 朋友 说 牌子 不错 特别 喜欢 机械 控制面板 电子 稳定 加 分
1890,安装 京东 购物 放心
1891,送来 感谢 京东
1892,不错 不错 满意
1894,东西 好看 颜色 白色 慢慢 变黄 60 升 足够 两人用 功能 繁琐 赠送 两条 浴巾 质量 特别 超值
1895,品牌 品牌 质量 安装 讲解 一流
1896,不错 东西 不错 东西 不错 东西 不错 东西 不错 东西 不错 东西 不错 东西 不错 东西 不错 东西
1897,信赖 牌子 家用 牌子 回事 父母 购买 性价比 高 实用 加热 速度 安装 师傅 不错
1899,装 水量 很大 热水 高温 品牌
1900,产品质量 安装 不错 一周 不错 加热 速度 自动 断电 容量 妈爸 喜欢 京东 购买 省心 省力 性价比 高 下次 还会 惠顾 安装 高大 感觉
1901,热水 设备 简洁 大方 安装 师傅 仔细认真
1904,东西 正品 老婆 喜欢 卖家 服务 满意 还会
1905,第一 买 史密斯 热水器 送货 感觉 做工 不错 送货 安装 过程 提前 预约 确认 准时 送到 安装 安装 师傅 耐心 细心 安装 过程 做 防护 安装 试机 讲解 到位 热情 不错 购买 经历
1907,挺 挺
1908,不错 两次 服务 人员 服务 热情 服务 规范 西门子 好太多 浮躁 社会 史密斯 两次 热情 做 完 还给 擦 干净 墙壁 具体内容 回访 电话 值得 赞扬 送货 师傅 时间 地址 准时 送到 家里 感谢
1909,不错 很棒
1910,品牌 值得 信赖 品牌 值得 信赖
1911,装 满意
1912,满意 网购
1913,安装 完 没用 安装 服务 感觉 不错 希望 后期
1915,安装 速度 很快 半胆 加热 真的 超快
1916,品牌 值得 信赖
1918,商场 便宜 安装 服务 专业 希望 能用 住
1919,柔软 好用
1920,商品 力 好评 值得 购买
1921,不错 希望 再接再厉
1922,安装 人员 技术 低配 产品 感觉 水量 产品
1923,送货 安装 效果 棒
1924,东西 收到 物流 力 太快
1925,你家 新进 两年 盖 装修 奉劝 买 斯密斯 安装工 一句 接地线 找 电工 钻地 打洞 真心 麻烦 东西 不错 安装 过程 愉快
1926,AO 史密斯 专用 赠品 高档 加大 加厚 全棉超 柔软 浴巾
1927,头 晚上 订单 第二天 下午 很快 物理 满意
1928,不错
1929,物流 给力 到货
1930,质量 加热 速度 安装工 认真负责 材料 保修 年
1931,大方 美观 实用 占 地方
1932,品牌 价格合理 满意
1934,不错 不错 不错
1935,实物 小巧 占 地方 外表 美观大方 希望 效果 不错 送 浴巾 柔软 n 实物 小巧 占 地方 外表 美观大方 希望 效果 不错 送 浴巾 柔软 n
1937,东西 不错 性价比 高
1938,未 正式 冲着 朋友 说 牌子 好用 买 希望 真的 好用 n
1939,品牌 质量 不错
1940,东西 做工 不错 品牌
1941,好看 我家 浴室 匹配 安装 师傅 不错 技术 收费 148 无数个 赞
1942,好好 好好 好好 好好 好好 好好 好好 好好
1944,加热 简单 实用 东西 给力 安装 师傅 服务 不错 产品 功能 介绍 够 详细
1946,送货 质量 一流 价格合理
1947,东西 京东 物流 力 安装 师傅 真的 服务 客气
1949,不错 东西 很值
1950,史密斯 热水器 放心
1951,价钱 贵 性价比 高
1952,热水器 确实 不错 热水 很快
1954,东西 同事 喜欢
1955,热水器 包装 确实 不错 没装
1956,京东 买过 小东西 服务 售后 挺 热水器 选择 买 我家 线径 太细 选 热水器 功率 太 热水器 厂家 安装 人员 说 符合 安装 安装 成 退货 购买 退货 服务 满意 一步 买 台 洗衣机 值得 依赖 满意
1957,东西 不错 干净 噪音
1958,真心 喜欢 品牌 再选
1960,正品 安装 好用 热水 很快 数分钟 65 度
1961,老牌子 真 服务 强烈推荐
1962,使用方便 功能 全 方便使用 服务 贴心
1963,东西 谱 品牌 值得 信赖
1964,O Smith 热水器 牌子 价格公道 实用
1965,牌子 热水器 不错 出水 率 保温 效果 不错
1966,不错 安装费 200
1967,送回 速度 很快 安装 师傅 耐心 不错
1968,北京 师傅 技能 熟练 服务 专业 周到 管材 收费 190 元
1969,热水器 实用 师傅 不错
1970,不错 速热 热得快 60 升 一家 口 够用
1971,品牌 放心 不错
1972,不错 安装
1973,安上 服务 实用
1974,新房子 装修 活动 提前 买好 台
1975,物有所值 效果
1976,价廉物美 不错
1977,宁比 便宜 90
1979,史密斯 热水器 购 第二个 五一节 购 十一 又购 安排 人员 态度 技术 专业 乱收费 值得 推荐
1981,不错 第二次 购买 符合 预期
1983,活动 时买 划算 品牌 质量
1984,热水器 到家 师傅 服务 到位 打开 包装 不错 外观 完会 评论
1985,加热 很快 保温 效果
1986,服务 安装 师傅 认真负责 安装 费用 明码 实价
1987,到货 包装 完好 用过 史密斯 热水器 满意 新房 一如既往 选择 老史 安装 材料 花 300 元 当年 贵多
1989,装 感觉 不错
1991,牌子 质量 放心
1992,加热 速度 很快 操作 不错
1993,品牌 加热 很快 安装 师傅 安装 到位 安装 过程 中为 客户 着想
1994,史密斯 值得 信赖 京东 赞
1995,安装
1996,一周 加热 速度 很快 安装 位置 合适
1997,安装 牌子 值得 信赖
1998,好用 好用 满意 好几个
1999,史密斯 值得 信赖 那款 10 年 京东 强大
2001,大小 合适 加热 很快 AO 值得 信任
2002,满意 购物 体验 满意
2003,安装 安装 售后 倒 希望 安装 师傅 失望
2004,送货 准时 包装 完好
2005,品牌 确实 不错 朋友 用过 推荐 买 用过
2006,很棒 水热 很快 外观 不错 长度 短 适合 小户型 动手 安装 简单
2007,占 空间 适合 小户型
2008,网络版 实体店 有所不同
2009,关键 便宜 安装 额外 花 200 挺 闹心
2010,效果 不错 安装费 太高
2011,买 尺寸 正好 卡 卫生间 凹槽 里 热水器 没用 售后 不错 安装 收 250 小贵
2012,送货 很快 安装 师傅 预约 负责
2013,热 挺快 保温 效果 不错 品牌
2014,服务 东西 不错 值得 信赖
2015,用过 真心 物流 很快 几天 安装 晒
2018,安装 师傅 态度 恩 不错 不错
2019,热水器 安装 完 安装 过程 热水器 满意 相 史密斯 品牌
2023,加热 温度 高 外观 不错 产品 安装 安装 师父 插曲 影响 热水器 喜欢
2024,送货 很快 送货员 热情
2025,品牌 确实 不错 朋友 用过 推荐 买
2026,加热 温度 高 外观 不错 一件 产品
2027,实惠 棒 安装 师傅 态度 不错 赞
2028,东西 不错 安装 师傅 专业 服务态度
2030,安装 师傅 两次 细心 做 讲解
2031,配送 喷头 需 安装 配件 退货
2033,热水器 好用 质量 过硬 品牌 京东 送货 依旧 给力 活动 买 超值 客服 服务态度 超好 京东 买 电器
2034,烧水 操作 简单
2035,老牌 热水器 安装 预约 客服 态度 感觉 服务到位
2037,性价比 高 操作 简单 水温 恒定
2038,东西 送货 速度
2041,安装 外表 很漂亮
2043,挺 不错
2044,发货 速度 性能 安装 师傅 热心 态度 满意
2045,热水器 一分钱 一分货 对得起 价格
2046,不错 性能 安装 师傅 热心
2047,不错 性价比 高
2048,京东 不错
2049,第一次 网购 大件 挺 顺利
2050,母亲 买 原先 那台 破旧 换新装 京东 物流 给力 送货 速度 第二天 安装 师傅 服务态度 但接 PV 水平 用半胆 加热 速度 25 分钟 水温 65 度 品牌 值得 信赖 好评
2051,送货 安装 特备 安装 师傅 当天 货到 安装
2052,满意 浴室 小买 60
2053,安装 照片 张
2054,东西 收到 东西 开机 运行 速度 很快 送货 师傅 热情 第一次 京东 买 东西 感觉 质量 装修 试机 评价
2055,不错
2056,不错 喜欢 师傅 服务
2057,纠结 买个 牌子 热水器 果断 选择 史密斯 冬天 太阳能 日子 美美 洗澡 咯
2058,安装 人员 服务态度
2059,热水 热 很快 当天 洗 舒服 安装 师傅 不错
2060,加热 速度 适合 卫生间 家庭
2061,全家 牌子
2062,适合 卫生间 家庭 速度 安装 花 89 不算 贵
2063,2068 价格 不错 这是 京东 网上 销售 型号 实体店 同款 便宜 五六百 实体店 说 网上 东西 可靠 最新款 AO 史密斯 偷工减料
2064,热水器 真的 不错 大牌 范儿 安装 师傅 说 保障 赶上 过节 价格 合适 买个 放心 多花钱 道理
2065,东西 安装 师傅 服务态度 配件 略贵 远程 费 60 配件 360 拆箱 发现 京东 电子 发票 送货 人员 服务态度 东西 还给 背到 楼 发票 估计 送货员 忘
2066,好用 加热
2067,加热 安装 非常简单
2068,品牌 装修 囤货 中 未 安装
2069,发货 速度 加热 速度 安装 师傅 专业
2070,品牌 东西 质量
2071,产品 送货 速度 师傅 安装 专业 热水器 加热 速度 很快 全 满分
2072,听说 史密斯 热水器 不错 商品 好坏 服务 关系 师傅 热情 安装 明码标价 价格 等级 选择 开关 阀门 上档次 高大 图
2073,不错 送货 第二天 安装 燃气 拆 装上 电 不改 水管 另加 钱 装在 阳台 全屋 晚上 关了 电 第二天 三十 冬天 品牌 信得过
2075,东西 送来 很快 师傅 两天 安装 表面 东西
2077,产品 收到 安装
2078,老妈 说 不错 凑合 安装费 200
2079,第一次 送来 筒体 凹洞 京东 客服 很快 换货 京东 服务 速度 赞
2080,效果 安装 准时 快速 安装费 82 元 不贵 不贵
2081,安装 不错 东西 特别 师傅 服务 到位
2082,史密斯 有速 热 功能 不错 3000W 功率 过瘾
2083,东西 物超所值
2085,质量 挺不错 样式 稍微 笨 总体 不错
2086,东东 送货 师傅 安装 态度 收费 不错
2087,正品 试用
2088,十一 期间 下单 第二天 收到 真心 速度
2089,十一 期间 下单 第二天 送 浴巾 很厚 软 安装 品牌 值得 信赖
2090,不错 母亲 装 热水器 市面上 发现 AO 史密斯 谱
2091,不错 母亲 装 热水器 市面上 发现 AO 史密斯 谱 售后 安装 没得说
2092,配送 速度 很快 安装
2094,发货 很快 喜欢 质量 不错 持续 关注 相关 产品
2095,到货 安装 好评
2096,送货 品牌 值得 信赖
2097,品牌 实力 值得 信赖
2098,装好 试 真心 很赞 喜欢
2099,方便快捷 家人 喜欢 上门 安装 服务态度 值得 购买
2100,前 房东 装 海尔 热水器 淘汰 重新安装 首选 史密斯 十一 期间 22 提前 下单 采购 送货 头天 晚上 下单 第二天 送货 送货 速度 包装 完好 送 浴巾 n 厨房 墙面 边上 水管 妨碍 安装 师傅 订做 挂架 十一 假期 挂架 到货 顺利 安装 安装 过程 服务 专业 到位 晒 照片 装上 家人 洗 热水澡 感觉 不错
2101,厨房 墙面 有限 面积 安装 师傅 设计 挂架 避开 旁边 主 水管 遮挡 装完 洗 热水澡 半胆 加热 速度 赞
2102,送货 东西 不错
2103,物流 很快 货物 满意
2104,初次 预约 确认 时间 检查 接地 桩 情况 安装 第二次 现场 检查 预算 教授 注意事项 现场 清理 结算 满意 购物
2105,真
2106,品牌 不错 送货 安装 刚烧 水 满意
2107,第一次 京东 买 电 物流 送货 人员 优秀
2108,热水器 家里 特别 几天 阴雨天 太阳能 热水 派上用场 加热 速度 很快
2109,还算 安装 便宜
2110,满意
2113,安装 师傅 安装 阳台
2114,值得 购买 AO 史密斯 牌子 大气 好用 好多 实惠
2115,装修 结束 安装 评价
2116,AO 史密斯 热水器 外观 大气 好看 一看 外观 感觉 实用 赠送 浴巾 搞 活动 购买 实惠 热水 很快 够 全家人
2117,质量 安装 服务到位
2118,写够 十个 字 评价 页面 提交 谢谢 京东 绑架 时间
2119,不错 不错 值得 信赖 送货 很快
2120,东西 不错 省 电
2121,热水器 实用
2122,产品 不错 师傅 服务 不错 全 满分
2123,品牌 质量 售后 到位 安装 专业 好评
2124,安装 师傅 专业 力
2125,第二个 值得 推荐
2126,速度 很快 外观 很漂亮 喜欢
2127,好好 好好
2128,送货 很快 安装 师傅 尽职 包括 讲解 注意事项 专业 热水器 质量 买
2129,东西 值得 购买
2130,产品 服务 烧水 售后 规范 确实 物有所值
2131,水温 稳定 保温 效果 性价比 高
2134,史密斯 品牌 外观 看着 不错
2135,京东 购物 物流 力
2136,买 第二个 史密斯 不错
2137,AO 品质 支持 超值
2138,品牌 东西 送货 速度
2139,不错 价格便宜
2140,安装 不错 满意 购物 体验
2141,好好 经济 实惠
2142,n 奉贤 校区 变化 61 号 63 号 三幢 新 宿舍楼 投入使用 宿管 中心 工作人员 早早 工作 日常 宿舍 保洁 家具 检修 摆放 保洁 工具 工作 外 三幢 宿舍楼 通风 宿舍楼 公共 部位 寝室 摆放 绿色植物 活性炭 除异味 宿舍楼 道 文化氛围 营造 61 62 号楼 门厅 设立 阅读 区 休息区 供 学生 园区 开辟 十几个 房间 供 外地 生源 学生 寄存 行李 特困生 家长 提供 免费 临时 寝室 学工部 联合 保卫处 设置 值班 亭 双重 保障 三幢 女生 公寓 缩短 新生报 流程 时 n
2143,安装 师傅 负责 产品 感觉
2144,超级 满意 赞
2145,质量 不错
2146,史密斯 热水器 质量 高端 大气
2147,没用 看着 不错
2148,家里 帮 朋友 购买 一如既往 号 购买 号 送货 号 安装 快捷
2151,安装 不错
2152,赞 品牌
2153,棉超 柔软 n n n n 浴巾
2154,好用 符合 需求
2155,不错 不错
2156,AO 史密斯 品牌 值得 信赖
2157,送货 质量
2158,品牌 质量
2159,东西 不错 快递 力
2160,帮 朋友 买 不错
2161,电热水器 品牌 用户 十多年 真心 感觉 不错
2162,东西 品牌 信
2163,加热 保温 效果
2164,东西 不错 没用 安装 师傅 挺 认真负责
2165,外观设计 不错 功能 强大
2166,高大 东西
2168,服务 挺 安装 回头 搬家
2169,东西 质量 商场
2170,安装 师傅 热情 不错 AO 热水器 不错 感觉 超值
2171,产品 好用 价格 合适
2172,安装 评价 宝贝 五分 送货 师傅 服务
2173,京东 给力 价格低 送货
2174,发货 送货 服务态度 宝贝 错
2175,暂时 品牌 信得过
2177,真的 不错 热水器 不错
2178,牌子 加热 保温 持久
2179,品牌 不错
2180,1.11111 E 29
2181,赠品 不错
2182,东西 不错 美的 东西 不错 保证 地线 至少 服务 值得 肯定 质量 暂时 不错 看中 品牌
2183,房子 弄完 安装 太 品牌
2185,送货 速度 一如既往 安装 安装 完 补评 电商 稍稍 贵点
2186,安装 速度 很快 配件 花 银子
2187,不错
2188,没用 安装 师傅 送货员
2189,质量 工作人员 态度 商场 便宜 喜欢 品牌
2190,满意 加热 速度 超快 晚上 烧 第二天 早上 热 安装 师傅 专业
2191,感觉 不错
2193,送货 很快 安装 人员 和善
2194,安装 师傅 服务周到 态度
2195,装修 中 安装 品牌 n
2197,放心
2200,好好 好好 好好 好好 好好 好好 好好 好好 好好
2201,每次 家装 必选 品牌 值得 信赖
2202,媳妇 忠于 品牌 价格 小贵 OK
2203,新房子 刚装 搬家 期待 新房子 舒舒服服 洗个 热水澡
2204,好用 保温 性和速 热 超强 洗澡 前 打开 省 电
2205,商品 挺 速度 点 连续 洗三
2207,不错 好用
2208,便宜
2209,东西 不错 送货 安装工人 态度 发现 安装 水平 两边 差 0.5 厘米 吊 完顶 看着 挺
2210,一如既往 支持 京东 配送 放心 安心
2213,第一次 网上 买 热水器 担心 选择 多家 品牌 选择 此款 热水器 送货 安装 师傅 热情 专业 收 进 200 元 安装费 还好 体验 中
2214,爸妈 满意 不错
2215,没用 昨天 刚装 安 冷热水 泄 水阀 自备 角阀 一共 花 200 元 安装 员 帮忙 花洒 混 水阀 安装
2216,不错 安装
2217,加收 配件 实在 太贵 市面上 贵 倍 买得起 热 电器 用不起 配件
2218,装 看着 不错 物流 安装 挺快 昨天下午 四点 买 送到 安装
2219,便宜 不错 支持 京东
2221,质量 不错 对得起 价格
2222,真的 安装 师傅 服务
2223,京东 头天 第二天 送到 第三天 安装
2224,安装 外观 很大 气 谢谢 掌柜的 赠品 满意
2225,希望 能用 住
2226,东西 不错 安装 太贵
2227,满意 配件 小贵
2229,热水器 师傅 上门 安装 细心
2230,买过 买 父母 保暖 质量 确实 经得住 考验
2232,包装 完好 打开 信任 品牌
2233,东西 上门 安装 师傅 不错 服务态度 支持
2234,挺 水热 很快 60 升 洗 俩 自带 胀 钉 太短 五金店 买 两个 长胀 钉
2236,第一次 买 美国 产品 不知
2237,值得 信赖 品牌
2239,功效
